image,x,y,z,qx,qy,qz,qw
images/frame_000197.png,4.2475630979007954,-0.5123740705122994,0.0,0.0,0.0,-0.851022763883814,0.52512879882135
images/frame_000198.png,4.2577978281261375,-0.5429185826373315,0.0,0.0,0.0,-0.8483893385343968,0.5293727706079794
images/frame_000199.png,4.244813642637646,-0.5692737229114386,0.0,0.0,0.0,-0.8497359462939473,0.5272085181177656
images/frame_000200.png,4.231711334967724,-0.5955703527929663,0.0,0.0,0.0,-0.8508115345914805,0.5254709626669106
images/frame_000201.png,4.2204986360583225,-0.617870048487748,0.0,0.0,0.0,-0.8516478352107506,0.5241144577101859
images/frame_000202.png,4.205340375325535,-0.6477892410096464,0.0,0.0,0.0,-0.8523005704706836,0.5230523277601841
images/frame_000203.png,4.192023684132892,-0.6739779806283384,0.0,0.0,0.0,-0.8525513849731,0.52264341187893
images/frame_000204.png,4.176751907944929,-0.7038393752272798,0.0,0.0,0.0,-0.8535909743839295,0.5209438054630212
images/frame_000205.png,4.161361419316315,-0.7336397566164705,0.0,0.0,0.0,-0.8547259283738672,0.519079557838132
images/frame_000206.png,4.166163847850771,-0.7592350529084815,0.0,0.0,0.0,-0.8582423291718007,0.5132446827954116
images/frame_000207.png,4.150151637350921,-0.7887058960940228,0.0,0.0,0.0,-0.8607560001705564,0.509017787675819
images/frame_000208.png,4.133870049016557,-0.8180288430703544,0.0,0.0,0.0,-0.8628412083149595,0.5054750728112918
images/frame_000209.png,4.117371563647998,-0.8472303572745776,0.0,0.0,0.0,-0.8642591539540082,0.5030468316237582
images/frame_000210.png,4.1007832076794966,-0.8763809641429412,0.0,0.0,0.0,-0.8646282268183947,0.5024122106287615
images/frame_000211.png,4.086224739520205,-0.9019002774250113,0.0,0.0,0.0,-0.8648127013594381,0.5020946042006341
images/frame_000212.png,4.069598840365332,-0.9310294908217185,0.0,0.0,0.0,-0.8647680628406254,0.5021714821561185
images/frame_000213.png,4.055036508860921,-0.9565466005502343,0.0,0.0,0.0,-0.8648600363001345,0.502013065179513
images/frame_000214.png,4.018795727602481,-0.983812954900023,0.0,0.0,0.0,0.8672338290021436,-0.49790108037067027
images/frame_000215.png,4.001887378008083,-1.0127791279011555,0.0,0.0,0.0,0.8670627781153892,-0.4981988948269791
images/frame_000216.png,3.987104631340835,-1.0381691800476962,0.0,0.0,0.0,0.8668515333941207,-0.498566363739334
images/frame_000217.png,3.97025564429543,-1.0671699236421701,0.0,0.0,0.0,0.8665414015971353,-0.49910519864861375
images/frame_000218.png,3.9534627661302446,-1.0962031822844924,0.0,0.0,0.0,-0.8658492136948336,0.5003050460909203
images/frame_000219.png,3.9388301019394687,-1.121680010393558,0.0,0.0,0.0,-0.8650758513617324,0.5016410782529416
images/frame_000220.png,3.9263119449843034,-1.1435739390270383,0.0,0.0,0.0,-0.864861361273321,0.502010782530075
images/frame_000221.png,3.9096835318487964,-1.172701717328573,0.0,0.0,0.0,-0.8648600678411783,0.5020130108411066
images/frame_000222.png,3.9003834537777466,-1.2002021497957136,0.0,0.0,0.0,-0.865618294737436,0.5007044715357089
images/frame_000223.png,3.8836017832600565,-1.2292418641124043,0.0,0.0,0.0,0.8667337273533894,-0.49877113576078214
images/frame_000224.png,3.866691444956299,-1.2582068549986576,0.0,0.0,0.0,0.8676635448695911,-0.497151861008621
images/frame_000225.png,3.8496925959418906,-1.287120003120406,0.0,0.0,0.0,0.8683322680487631,-0.4959829354577544
images/frame_000226.png,3.832595004057337,-1.3159748523287966,0.0,0.0,0.0,0.8693832146717109,-0.4941384684955038
images/frame_000227.png,3.8153552375349182,-1.3447449593729246,0.0,0.0,0.0,0.870716953533298,-0.49178449226230453
images/frame_000228.png,3.800175017672071,-1.3698993885569184,0.0,0.0,0.0,0.8707674294927678,-0.4916951125794905
images/frame_000229.png,3.782886864247633,-1.398640486416662,0.0,0.0,0.0,0.8701101299655236,-0.49285734419949523
images/frame_000230.png,3.7675840213258747,-1.4268767930441864,0.0,0.0,0.0,0.8689590058067338,-0.4948840735236615
images/frame_000231.png,3.7504807180844595,-1.4557282851716717,0.0,0.0,0.0,0.8689293690929286,-0.49493610853095493
images/frame_000232.png,3.733346643244517,-1.4845615052123464,0.0,0.0,0.0,0.8694977059139848,-0.4939369791889625
images/frame_000233.png,3.7161206219673844,-1.5133398743302227,0.0,0.0,0.0,0.8704076866081366,-0.4923316555874423
images/frame_000234.png,3.6987639778015797,-1.5420396208834317,0.0,0.0,0.0,0.8717935177522959,-0.48987351674190105
images/frame_000235.png,3.681213418146028,-1.5706211547813735,0.0,0.0,0.0,0.8736089279783258,-0.4866286478995666
images/frame_000236.png,3.6678929157354188,-1.5920363773138302,0.0,0.0,0.0,0.8745535350144141,-0.4849289787111017
images/frame_000237.png,3.652290453307041,-1.6169310934802406,0.0,0.0,0.0,0.8753211009247843,-0.4835421080690114
images/frame_000238.png,3.613261843849379,-1.6612470787842537,0.0,0.0,0.0,0.877295171696932,-0.4799512284776971
images/frame_000239.png,3.597394466693942,-1.685973796093862,0.0,0.0,0.0,0.8776786453294966,-0.47924961714390535
